Layer,SYS_LOC_CODE,SAMPLE_DATE,CAS_RN,CHEMICAL_NAME,RESULT,REPORT_RESULT_UNIT,DETECT_FLAG,LAB_QUALIFIERS,X_COORD,Y_COORD
FluorideQ12020,W-54,2020-04-09 8:26,16984-48-8,Fluoride,0.093,mg/L,Y,,2024229.98,745442.55
FluorideQ12020,W-53,2020-04-09 10:52,16984-48-8,Fluoride,0.017,mg/L,Y,,2024247.56,745496
FluorideQ12020,W-52,2020-04-09 12:57,16984-48-8,Fluoride,0.992,mg/L,Y,,2024260.17,745542.36
FluorideQ12020,W-51,2020-04-09 14:42,16984-48-8,Fluoride,0.173,mg/L,Y,,2024270.83,745583.86
FluorideQ12020,W-7A,2020-04-10 9:33,16984-48-8,Fluoride,6.04,mg/L,Y,,2023872.22,744907.43
FluorideQ12020,W-61,2020-04-10 12:36,16984-48-8,Fluoride,0.041,mg/L,Y,,2023288.26,745829.26
FluorideQ12020,W-32,2020-04-10 12:53,16984-48-8,Fluoride,3.5,mg/L,Y,,2023919.81,744742.1
FluorideQ12020,W-10,2020-04-13 10:05,16984-48-8,Fluoride,2.95,mg/L,Y,,2023659.9,744897.85
FluorideQ12020,W-84,2020-04-13 11:57,16984-48-8,Fluoride,0.107,mg/L,Y,,2024721.5,745177.25
FluorideQ12020,W-30,2020-04-13 12:42,16984-48-8,Fluoride,7.98,mg/L,Y,,2024150.84,745095.16
FluorideQ12020,W-83,2020-04-13 13:28,16984-48-8,Fluoride,0.104,mg/L,Y,,2024667.49,744975.06
FluorideQ12020,W-79,2020-04-13 14:12,16984-48-8,Fluoride,0.323,mg/L,Y,,2024450.27,745200.4
FluorideQ12020,W-82,2020-04-14 8:31,16984-48-8,Fluoride,0.041,mg/L,Y,,2024594.17,744895.93
FluorideQ12020,W-78,2020-04-14 9:16,16984-48-8,Fluoride,11.3,mg/L,Y,,2024371.03,745117.75
FluorideQ12020,W-81,2020-04-14 10:25,16984-48-8,Fluoride,0.067,mg/L,Y,,2024469.85,744938.6
FluorideQ12020,W-80,2020-04-14 10:26,16984-48-8,Fluoride,0.121,mg/L,Y,,2024414.69,745024.39
FluorideQ12020,W-77,2020-04-14 12:38,16984-48-8,Fluoride,7.39,mg/L,Y,,2024346.11,745158.93
FluorideQ12020,W-76,2020-04-14 15:32,16984-48-8,Fluoride,1.4,mg/L,Y,,2024223.52,745181.19
FluorideQ12020,W-45,2020-04-15 8:56,16984-48-8,Fluoride,0.61,mg/L,Y,,2024296.1,745644.03
FluorideQ12020,W-RW1,2020-04-15 11:33,16984-48-8,Fluoride,0.06,mg/L,Y,,2024255.52,745689.84
FluorideQ12020,W-87,2020-04-15 13:27,16984-48-8,Fluoride,0.239,mg/L,Y,,2024385.81,745952.76
FluorideQ12020,W-69,2020-04-16 8:19,16984-48-8,Fluoride,0.1,mg/L,N,U,2026064.29,745726.92
FluorideQ12020,W-40,2020-04-16 11:52,16984-48-8,Fluoride,0.139,mg/L,Y,,2024112.48,745646.53
FluorideQ12020,W-33,2020-04-16 12:44,16984-48-8,Fluoride,0.146,mg/L,Y,,2023548.66,745402.99
FluorideQ12020,W-44,2020-04-16 14:05,16984-48-8,Fluoride,0.1,mg/L,N,U,2022950.11,745579.89
FluorideQ12020,W-26,2020-04-16 15:01,16984-48-8,Fluoride,1.53,mg/L,Y,,2023417.69,744855.29
FluorideQ12020,W-88,2020-04-17 8:51,16984-48-8,Fluoride,0.1,mg/L,N,U,2022883.96,746574.77
FluorideQ12020,W-62,2020-04-17 11:24,16984-48-8,Fluoride,0.001,mg/L,Y,,2022726.08,745485.46
FluorideQ12020,W-90,2020-04-17 12:31,16984-48-8,Fluoride,0.1,mg/L,N,U,2022011.55,745981.12
FluorideQ12020,W-19B,2020-04-17 13:27,16984-48-8,Fluoride,0.01,mg/L,Y,,2022552.95,746172.68
FluorideQ12020,W-41R,2020-04-17 14:19,16984-48-8,Fluoride,0.007,mg/L,Y,,2023252.59,745372.89
FluorideQ12020,W-64,2020-04-20 8:50,16984-48-8,Fluoride,4.1,mg/L,Y,,2023511.33,744643.8
FluorideQ12020,W-36,2020-04-20 10:16,16984-48-8,Fluoride,0.014,mg/L,Y,,2024573.17,746084.83
FluorideQ12020,W-17,2020-04-20 12:13,16984-48-8,Fluoride,2.55,mg/L,Y,,2023785.38,745055.22
FluorideQ12020,W-68,2020-04-20 13:23,16984-48-8,Fluoride,0.089,mg/L,Y,,2022496.22,745329.25
FluorideQ12020,W-RW2,2020-04-20 14:36,16984-48-8,Fluoride,0.089,mg/L,Y,,2023458.22,745325.15
FluorideQ12020,W-63,2020-04-21 8:42,16984-48-8,Fluoride,0.191,mg/L,Y,,2023019.42,745098.13
FluorideQ12020,W-35,2020-04-21 9:18,16984-48-8,Fluoride,0.022,mg/L,Y,,2024227.93,745716.7
FluorideQ12020,W-48,2020-04-21 10:50,16984-48-8,Fluoride,0.36,mg/L,Y,,2023290.44,744913.22
FluorideQ12020,W-15,2020-04-21 10:57,16984-48-8,Fluoride,2.28,mg/L,Y,,2023716.79,744663.42
FluorideQ12020,W-23R,2020-04-21 12:43,16984-48-8,Fluoride,0.022,mg/L,Y,,2024851.26,744674.74
FluorideQ12020,W-16,2020-04-21 13:14,16984-48-8,Fluoride,8.92,mg/L,Y,,2024060.26,744602.32
FluorideQ12020,W-67,2020-04-21 14:11,16984-48-8,Fluoride,0.018,mg/L,Y,,2024485.79,744459.59
FluorideQ12020,W-14,2020-04-22 8:48,16984-48-8,Fluoride,0.083,mg/L,Y,,2024478.65,744603.2
FluorideQ12020,W-46,2020-04-22 10:41,16984-48-8,Fluoride,0.028,mg/L,Y,,2023494.46,745154.59
FluorideQ12020,W-24,2020-04-22 15:02,16984-48-8,Fluoride,0.024,mg/L,Y,,2027344.76,746742.56
FluorideQ12020,W-43,2020-04-23 10:32,16984-48-8,Fluoride,0.018,mg/L,Y,,2023600.12,745904.31
FluorideQ12020,W-42,2020-04-23 11:27,16984-48-8,Fluoride,1.6,mg/L,Y,,2023203.32,745072.35
FluorideQ12020,W-95,2020-04-24 8:57,16984-48-8,Fluoride,0.05,mg/L,Y,,2022553.46,744375.66
FluorideQ12020,W-65,2020-04-24 9:59,16984-48-8,Fluoride,0.44,mg/L,Y,,2024027.45,745693.7
FluorideQ12020,W-94,2020-04-24 10:37,16984-48-8,Fluoride,0.043,mg/L,Y,,2021983.56,744728.03
FluorideQ12020,W-96,2020-04-24 12:45,16984-48-8,Fluoride,0.059,mg/L,Y,,2024643.81,743746.78
FluorideQ12020,W-39,2020-04-24 12:48,16984-48-8,Fluoride,0.021,mg/L,Y,,2023656.67,745587.41
FluorideQ12020,W-97,2020-04-24 14:13,16984-48-8,Fluoride,0.233,mg/L,Y,,2024547.76,744244.05
FluorideQ12020,W-25,2020-04-27 9:19,16984-48-8,Fluoride,0.106,mg/L,Y,,2022728.99,742114.33
FluorideQ12020,W-27,2020-04-27 11:21,16984-48-8,Fluoride,4.02,mg/L,Y,,2023708.23,744383.9
FluorideQ12020,W-20,2020-04-27 11:23,16984-48-8,Fluoride,0.03,mg/L,Y,,2022975.38,743739.63
FluorideQ12020,W-3A,2020-04-27 13:09,16984-48-8,Fluoride,0.1,mg/L,N,U,2023926.29,744340.23
FluorideQ12020,W-4,2020-04-27 15:11,16984-48-8,Fluoride,4.89,mg/L,Y,,2023959.57,744343.67
FluorideQ12020,W-86,2020-04-28 10:05,16984-48-8,Fluoride,0.473,mg/L,Y,,2025100.8,745082.29
NitrateQ12022,W-32,2022-04-04 10:38,NO3-N,Nitrate as N,90,mg/L,Y,,2023919.81,744742.1
NitrateQ12022,W-123,2022-04-04 10:52,NO3-N,Nitrate as N,83,mg/L,Y,,2024283.69,744647.8
NitrateQ12022,W-7A,2022-04-04 14:02,NO3-N,Nitrate as N,310,mg/L,Y,,2023872.22,744907.43
NitrateQ12022,W-6,2022-04-04 14:05,NO3-N,Nitrate as N,190,mg/L,Y,,2024109.62,744963.29
NitrateQ12022,W-10,2022-04-04 15:07,NO3-N,Nitrate as N,30,mg/L,Y,,2023659.9,744897.85
NitrateQ12022,W-79,2022-04-05 9:22,NO3-N,Nitrate as N,19,mg/L,Y,,2024450.27,745200.4
NitrateQ12022,W-77,2022-04-05 9:53,NO3-N,Nitrate as N,10,mg/L,Y,,2024346.11,745158.93
NitrateQ12022,W-80,2022-04-05 10:31,NO3-N,Nitrate as N,8,mg/L,Y,,2024414.69,745024.39
NitrateQ12022,W-78,2022-04-05 11:07,NO3-N,Nitrate as N,4.4,mg/L,Y,,2024371.03,745117.75
NitrateQ12022,W-76,2022-04-05 11:48,NO3-N,Nitrate as N,13,mg/L,Y,,2024223.52,745181.19
NitrateQ12022,W-28,2022-04-05 12:11,NO3-N,Nitrate as N,7.9,mg/L,Y,,2024317.41,745121.78
NitrateQ12022,W-84,2022-04-06 8:34,NO3-N,Nitrate as N,0.02,mg/L,N,U,2024721.5,745177.25
NitrateQ12022,W-83,2022-04-06 9:42,NO3-N,Nitrate as N,0.5,mg/L,Y,,2024667.49,744975.06
NitrateQ12022,W-82,2022-04-06 11:11,NO3-N,Nitrate as N,0.53,mg/L,Y,,2024594.17,744895.93
NitrateQ12022,W-29,2022-04-06 12:46,NO3-N,Nitrate as N,26,mg/L,Y,,2024101.64,745182.77
NitrateQ12022,W-81,2022-04-06 12:47,NO3-N,Nitrate as N,3.7,mg/L,Y,,2024469.85,744938.6
NitrateQ12022,W-59,2022-04-06 14:08,NO3-N,Nitrate as N,14,mg/L,Y,,2024165.88,745219.37
NitrateQ12022,W-17,2022-04-07 9:52,NO3-N,Nitrate as N,16,mg/L,Y,,2023785.38,745055.22
NitrateQ12022,W-18R,2022-04-07 10:55,NO3-N,Nitrate as N,340,mg/L,Y,,2023939.25,745012.69
NitrateQ12022,W-58,2022-04-07 11:22,NO3-N,Nitrate as N,5.5,mg/L,Y,,2024176.33,745254.09
NitrateQ12022,W-57,2022-04-07 12:35,NO3-N,Nitrate as N,1.8,mg/L,Y,,2024190.79,745307.43
NitrateQ12022,W-102,2022-04-07 13:20,NO3-N,Nitrate as N,58,mg/L,Y,,2024124.44,745090.12
NitrateQ12022,W-73,2022-04-07 13:33,NO3-N,Nitrate as N,1.3,mg/L,Y,,2024166.25,745339.31
NitrateQ12022,W-30,2022-04-07 14:20,NO3-N,Nitrate as N,43,mg/L,Y,,2024150.84,745095.16
NitrateQ12022,W-56,2022-04-07 14:55,NO3-N,Nitrate as N,3.5,mg/L,Y,,2024203.75,745351.31
NitrateQ12022,W-74,2022-04-08 8:42,NO3-N,Nitrate as N,5.1,mg/L,Y,,2024067.17,745325.13
NitrateQ12022,W-55,2022-04-08 9:10,NO3-N,Nitrate as N,3.5,mg/L,Y,,2024214,745397.65
NitrateQ12022,W-54,2022-04-08 11:32,NO3-N,Nitrate as N,2.4,mg/L,Y,,2024229.98,745442.55
NitrateQ12022,W-72,2022-04-08 11:37,NO3-N,Nitrate as N,38,mg/L,Y,,2024162.69,745450.25
NitrateQ12022,W-53,2022-04-08 12:44,NO3-N,Nitrate as N,0.13,mg/L,Y,,2024247.56,745496
NitrateQ12022,W-87,2022-04-11 9:29,NO3-N,Nitrate as N,0.085,mg/L,Y,,2024385.81,745952.76
NitrateQ12022,W-40,2022-04-11 10:16,NO3-N,Nitrate as N,2.5,mg/L,Y,,2024112.48,745646.53
NitrateQ12022,W-36,2022-04-11 11:57,NO3-N,Nitrate as N,0.54,mg/L,Y,,2024573.17,746084.83
NitrateQ12022,W-35,2022-04-11 13:18,NO3-N,Nitrate as N,3,mg/L,Y,,2024227.93,745716.7
NitrateQ12022,W-52,2022-04-11 14:08,NO3-N,Nitrate as N,0.49,mg/L,Y,,2024260.17,745542.36
NitrateQ12022,W-51,2022-04-11 14:25,NO3-N,Nitrate as N,0.079,mg/L,Y,,2024270.83,745583.86
NitrateQ12022,W-116,2022-04-12 8:35,NO3-N,Nitrate as N,6.5,mg/L,Y,,2023433.25,746778.95
NitrateQ12022,W-RW1,2022-04-12 9:02,NO3-N,Nitrate as N,1.7,mg/L,Y,,2024255.52,745689.84
NitrateQ12022,W-45,2022-04-12 10:37,NO3-N,Nitrate as N,0.27,mg/L,Y,,2024296.1,745644.03
NitrateQ12022,W-118,2022-04-12 11:58,NO3-N,Nitrate as N,4,mg/L,Y,,2023241.08,746437.24
NitrateQ12022,W-113,2022-04-12 12:03,NO3-N,Nitrate as N,2.9,mg/L,Y,,2024004.27,746811.2
NitrateQ12022,W-119,2022-04-12 12:56,NO3-N,Nitrate as N,1.7,mg/L,Y,,2023805.69,746515.76
NitrateQ12022,W-120,2022-04-13 9:26,NO3-N,Nitrate as N,2.7,mg/L,Y,,2024014.35,745967.14
NitrateQ12022,W-61,2022-04-13 12:16,NO3-N,Nitrate as N,2.4,mg/L,Y,,2023288.26,745829.26
NitrateQ12022,W-23R,2022-04-13 13:46,NO3-N,Nitrate as N,0.57,mg/L,Y,,2024851.26,744674.74
NitrateQ12022,W-33,2022-04-13 14:00,NO3-N,Nitrate as N,11,mg/L,Y,,2023548.66,745402.99
NitrateQ12022,W-67,2022-04-14 8:32,NO3-N,Nitrate as N,13,mg/L,Y,,2024485.79,744459.59
NitrateQ12022,W-66,2022-04-14 9:43,NO3-N,Nitrate as N,2.1,mg/L,Y,,2024027.17,745687.82
NitrateQ12022,W-15,2022-04-14 10:23,NO3-N,Nitrate as N,32,mg/L,Y,,2023716.79,744663.42
NitrateQ12022,W-39,2022-04-14 10:38,NO3-N,Nitrate as N,92,mg/L,Y,,2023656.67,745587.41
NitrateQ12022,W-106,2022-04-14 11:21,NO3-N,Nitrate as N,0.071,mg/L,Y,,2023371.32,744431.55
NitrateQ12022,W-43,2022-04-14 11:39,NO3-N,Nitrate as N,6.9,mg/L,Y,,2023600.12,745904.31
NitrateQ12022,W-14,2022-04-14 12:28,NO3-N,Nitrate as N,0.16,mg/L,Y,,2024478.65,744603.2
NitrateQ12022,W-RW2,2022-04-14 12:45,NO3-N,Nitrate as N,14,mg/L,Y,,2023458.22,745325.15
NitrateQ12022,W-100,2022-04-15 8:58,NO3-N,Nitrate as N,2,mg/L,Y,,2023636.36,745126.22
NitrateQ12022,W-41R,2022-04-15 9:38,NO3-N,Nitrate as N,46,mg/L,Y,,2023252.59,745372.89
NitrateQ12022,W-88,2022-04-15 10:49,NO3-N,Nitrate as N,3.5,mg/L,Y,,2022883.96,746574.77
NitrateQ12022,W-63,2022-04-15 11:06,NO3-N,Nitrate as N,3.9,mg/L,Y,,2023019.42,745098.13
NitrateQ12022,W-46,2022-04-15 12:13,NO3-N,Nitrate as N,7.9,mg/L,Y,,2023494.46,745154.59
NitrateQ12022,W-44,2022-04-15 13:04,NO3-N,Nitrate as N,2,mg/L,Y,,2022950.11,745579.89
NitrateQ12022,W-62,2022-04-18 11:29,NO3-N,Nitrate as N,3.9,mg/L,Y,,2022726.08,745485.46
NitrateQ12022,W-90,2022-04-18 13:10,NO3-N,Nitrate as N,2.7,mg/L,Y,,2022011.55,745981.12
NitrateQ12022,W-42,2022-04-18 13:12,NO3-N,Nitrate as N,1.9,mg/L,Y,,2023203.32,745072.35
NitrateQ12022,W-98,2022-04-18 14:32,NO3-N,Nitrate as N,11,mg/L,Y,,2022894.54,745190.42
NitrateQ12022,W-68,2022-04-19 8:54,NO3-N,Nitrate as N,3,mg/L,Y,,2022496.22,745329.25
NitrateQ12022,W-64,2022-04-19 8:57,NO3-N,Nitrate as N,49,mg/L,Y,,2023511.33,744643.8
NitrateQ12022,W-47,2022-04-19 9:45,NO3-N,Nitrate as N,49,mg/L,Y,,2023515.87,744633.77
NitrateQ12022,W-19B,2022-04-19 10:21,NO3-N,Nitrate as N,3.6,mg/L,Y,,2022552.95,746172.68
NitrateQ12022,W-16,2022-04-19 11:15,NO3-N,Nitrate as N,2.6,mg/L,Y,,2024060.26,744602.32
NitrateQ12022,W-26,2022-04-19 12:30,NO3-N,Nitrate as N,2.7,mg/L,Y,,2023417.69,744855.29
NitrateQ12022,W-70,2022-04-19 12:40,NO3-N,Nitrate as N,1.8,mg/L,Y,,2026062.87,745719.22
NitrateQ12022,W-48,2022-04-19 13:38,NO3-N,Nitrate as N,6,mg/L,Y,,2023290.44,744913.22
NitrateQ12022,W-112,2022-04-20 8:42,NO3-N,Nitrate as N,0.05,mg/L,Y,,2022027.51,744101.62
NitrateQ12022,W-95,2022-04-20 9:50,NO3-N,Nitrate as N,0.059,mg/L,Y,,2022553.46,744375.66
NitrateQ12022,W-107,2022-04-20 11:45,NO3-N,Nitrate as N,0.052,mg/L,Y,,2023252.18,744034.11
NitrateQ12022,W-24,2022-04-20 12:28,NO3-N,Nitrate as N,0.099,mg/L,Y,,2027344.76,746742.56
NitrateQ12022,W-94,2022-04-20 12:46,NO3-N,Nitrate as N,0.05,mg/L,Y,,2021983.56,744728.03
NitrateQ12022,W-110,2022-04-20 13:50,NO3-N,Nitrate as N,0.02,mg/L,N,U,2022508.26,744051.95
NitrateQ12022,W-97,2022-04-20 13:50,NO3-N,Nitrate as N,3.8,mg/L,Y,,2024547.76,744244.05
NitrateQ12022,W-105,2022-04-21 9:10,NO3-N,Nitrate as N,0.11,mg/L,Y,,2024138,743843.47
NitrateQ12022,W-96,2022-04-21 9:10,NO3-N,Nitrate as N,0.17,mg/L,Y,,2024643.81,743746.78
NitrateQ12022,W-92,2022-04-21 10:00,NO3-N,Nitrate as N,0.12,mg/L,Y,,2023714.92,744382.47
NitrateQ12022,W-27,2022-04-21 11:36,NO3-N,Nitrate as N,0.12,mg/L,Y,,2023708.23,744383.9
NitrateQ12022,W-104,2022-04-21 12:18,NO3-N,Nitrate as N,7.9,mg/L,Y,,2024875.51,744154.72
