FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLEDATE,SAMPLETIME,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,TASK_CODE_2,PARENT_SAMPLE_CODE,FIELD_SDG,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORT_METHOD_DETECTION_LIMIT,REPORT_REPORTING_LIMIT,REPORT_QUANTITATION_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,REJECT_FLAG,DEPTH_INTERVAL,J_STATUS,J_STATUS_FLAG,RAD_U_FLAG,REPORT_RAD_VALUE,REPORT_RAD_TEXT,DETECTED,DETECTED_FLAG
360,CFFF,W-52,W-052,76938,W-52-2020-Q4,W-52-2020-Q4,10/12/2020,12 Oct 2020,14:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-008,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98143,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024260.17,745542.36,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-52,W-052,76938,W-52-2020-Q4,W-52-2020-Q4,10/12/2020,12 Oct 2020,14:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-008,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98143,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024260.17,745542.36,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-52,W-052,76938,W-52-2020-Q4,W-52-2020-Q4,10/12/2020,12 Oct 2020,14:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-008,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98143,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024260.17,745542.36,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-53,W-053,76355,W-53-2020-Q4,W-53-2020-Q4,10/12/2020,12 Oct 2020,13:49,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-002,WG,SHEALY,E353.2,10/13/2020,NA,T,INITIAL,,,,VJ12028,,1,98146,NO3-N,Nitrate as N,,0.12,0.12,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,0.12,0.12,mg/L,TRG,2024247.56,745496,,,,,,N,,,,,0.12,0.12,,x
360,CFFF,W-53,W-053,76355,W-53-2020-Q4,W-53-2020-Q4,10/12/2020,12 Oct 2020,13:49,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-002,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98200,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024247.56,745496,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-53,W-053,76355,W-53-2020-Q4,W-53-2020-Q4,10/12/2020,12 Oct 2020,13:49,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-002,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98200,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024247.56,745496,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-53,W-053,76355,W-53-2020-Q4,W-53-2020-Q4,10/12/2020,12 Oct 2020,13:49,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-002,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98200,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024247.56,745496,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-53,W-053,76355,W-53-2020-Q4,W-53-2020-Q4,10/12/2020,12 Oct 2020,13:49,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-002,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98200,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024247.56,745496,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-54,W-054,76939,W-54-2020-Q4,W-54-2020-Q4,10/12/2020,12 Oct 2020,12:23,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-006,WG,SHEALY,E353.2,10/13/2020,NA,T,INITIAL,,,,VJ12028,,5,98203,NO3-N,Nitrate as N,,2.2,2.2,mg/L,0.10,0.05,0.10,0.1,YES,Y,,,,0.1,0.05,0.10,mg/L,,2.2,2.2,mg/L,TRG,2024229.98,745442.55,,,,,,N,,,,,2.2,2.2,,x
360,CFFF,W-54,W-054,76939,W-54-2020-Q4,W-54-2020-Q4,10/12/2020,12 Oct 2020,12:23,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-006,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98205,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024229.98,745442.55,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-54,W-054,76939,W-54-2020-Q4,W-54-2020-Q4,10/12/2020,12 Oct 2020,12:23,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-006,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98205,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024229.98,745442.55,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-54,W-054,76939,W-54-2020-Q4,W-54-2020-Q4,10/12/2020,12 Oct 2020,12:23,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-006,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98205,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024229.98,745442.55,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-54,W-054,76939,W-54-2020-Q4,W-54-2020-Q4,10/12/2020,12 Oct 2020,12:23,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-006,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98205,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024229.98,745442.55,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-55,W-055,76356,W-55-2020-Q4,W-55-2020-Q4,10/12/2020,12 Oct 2020,11:27,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-003,WG,SHEALY,E353.2,10/13/2020,NA,T,INITIAL,,,,VJ12028,,2,98213,NO3-N,Nitrate as N,,2.4,2.4,mg/L,0.040,0.02,0.040,0.04,YES,Y,,,,0.04,0.02,0.040,mg/L,,2.4,2.4,mg/L,TRG,2024214,745397.65,,,,,,N,,,,,2.4,2.4,,x
360,CFFF,W-55,W-055,76356,W-55-2020-Q4,W-55-2020-Q4,10/12/2020,12 Oct 2020,11:27,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-003,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98215,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-55,W-055,76356,W-55-2020-Q4,W-55-2020-Q4,10/12/2020,12 Oct 2020,11:27,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-003,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98215,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-55,W-055,76356,W-55-2020-Q4,W-55-2020-Q4,10/12/2020,12 Oct 2020,11:27,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-003,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98215,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-55,W-055,76356,W-55-2020-Q4,W-55-2020-Q4,10/12/2020,12 Oct 2020,11:27,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-003,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98215,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-74,W-074,76940,W-74-2020-Q4,W-74-2020-Q4,10/12/2020,12 Oct 2020,08:58,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-004,WG,SHEALY,E353.2,10/13/2020,NA,T,INITIAL,,,,VJ12028,,5,98218,NO3-N,Nitrate as N,,5.4,5.4,mg/L,0.10,0.05,0.10,0.1,YES,Y,,,,0.1,0.05,0.10,mg/L,,5.4,5.4,mg/L,TRG,2024067.17,745325.13,,,,,,N,,,,,5.4,5.4,,x
360,CFFF,W-74,W-074,76940,W-74-2020-Q4,W-74-2020-Q4,10/12/2020,12 Oct 2020,08:58,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-004,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98220,127-18-4,Tetrachloroethene,Y,16,16,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,16,16,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,16,16,,x
360,CFFF,W-74,W-074,76940,W-74-2020-Q4,W-74-2020-Q4,10/12/2020,12 Oct 2020,08:58,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-004,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98220,156-59-2,"cis-1,2-Dichloroethene",Y,1.4,1.4,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,1.4,1.4,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,1.4,1.4,,x
360,CFFF,W-74,W-074,76940,W-74-2020-Q4,W-74-2020-Q4,10/12/2020,12 Oct 2020,08:58,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-004,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98220,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-74,W-074,76940,W-74-2020-Q4,W-74-2020-Q4,10/12/2020,12 Oct 2020,08:58,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-004,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98220,79-01-6,Trichloroethene,Y,3.6,3.6,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,3.6,3.6,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,3.6,3.6,,x
360,CFFF,W-75,W-075,76941,W-75-2020-Q4,W-75-2020-Q4,10/12/2020,12 Oct 2020,10:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-005,WG,SHEALY,E353.2,10/13/2020,NA,T,INITIAL,,,,VJ12028,,1,98223,NO3-N,Nitrate as N,,0.1,0.1,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,0.1,0.1,mg/L,TRG,2024064.76,745317.23,,,,,,N,,,,,0.1,0.1,,x
360,CFFF,W-75,W-075,76941,W-75-2020-Q4,W-75-2020-Q4,10/12/2020,12 Oct 2020,10:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-005,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98225,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-75,W-075,76941,W-75-2020-Q4,W-75-2020-Q4,10/12/2020,12 Oct 2020,10:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-005,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98225,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-75,W-075,76941,W-75-2020-Q4,W-75-2020-Q4,10/12/2020,12 Oct 2020,10:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-005,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98225,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-75,W-075,76941,W-75-2020-Q4,W-75-2020-Q4,10/12/2020,12 Oct 2020,10:25,N,,,,WG,2020-Q4-GW,,,VJ12028,LB,VJ12028-005,WG,SHEALY,SW8260D,10/16/2020,NA,N,INITIAL,,,,VJ12028,,1,98225,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-45,W-045,79404,W-45-2020-Q4,W-45-2020-Q4,10/14/2020,14 Oct 2020,09:10,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-001,WG,SHEALY,E353.2,10/15/2020,NA,T,INITIAL,,,,VJ14094,,1,98241,NO3-N,Nitrate as N,,0.12,0.12,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,0.12,0.12,mg/L,TRG,2024296.1,745644.03,,,,,,N,,,,,0.12,0.12,,x
360,CFFF,W-45,W-045,79404,W-45-2020-Q4,W-45-2020-Q4,10/14/2020,14 Oct 2020,09:10,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-001,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98243,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024296.1,745644.03,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-45,W-045,79404,W-45-2020-Q4,W-45-2020-Q4,10/14/2020,14 Oct 2020,09:10,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-001,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98243,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024296.1,745644.03,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-45,W-045,79404,W-45-2020-Q4,W-45-2020-Q4,10/14/2020,14 Oct 2020,09:10,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-001,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98243,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024296.1,745644.03,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-45,W-045,79404,W-45-2020-Q4,W-45-2020-Q4,10/14/2020,14 Oct 2020,09:10,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-001,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98243,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024296.1,745644.03,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-51,W-051,79405,W-51-2020-Q4,W-51-2020-Q4,10/14/2020,14 Oct 2020,10:21,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-002,WG,SHEALY,E353.2,10/15/2020,NA,T,INITIAL,,,,VJ14094,,1,98246,NO3-N,Nitrate as N,,0.043,0.043,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,0.043,0.043,mg/L,TRG,2024270.83,745583.86,,,,,,N,,,,,0.043,0.043,,x
360,CFFF,W-51,W-051,79405,W-51-2020-Q4,W-51-2020-Q4,10/14/2020,14 Oct 2020,10:21,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-002,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98248,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-51,W-051,79405,W-51-2020-Q4,W-51-2020-Q4,10/14/2020,14 Oct 2020,10:21,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-002,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98248,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-51,W-051,79405,W-51-2020-Q4,W-51-2020-Q4,10/14/2020,14 Oct 2020,10:21,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-002,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98248,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-51,W-051,79405,W-51-2020-Q4,W-51-2020-Q4,10/14/2020,14 Oct 2020,10:21,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-002,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98248,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-87,W-087,79406,W-87-2020-Q4,W-87-2020-Q4,10/14/2020,14 Oct 2020,14:39,N,,,,WG,2020-Q4-GW,,,525002,LB,VJ14094-004,WG,SHEALY,E353.2,10/15/2020,NA,T,INITIAL,,,,VJ14094,,1,98251,NO3-N,Nitrate as N,,0.04,0.04,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,0.04,0.04,mg/L,TRG,2024385.81,745952.76,,,,,,N,,,,,0.04,0.04,,x
360,CFFF,W-87,W-087,79406,W-87-2020-Q4,W-87-2020-Q4,10/14/2020,14 Oct 2020,14:39,N,,,,WG,2020-Q4-GW,,,525002,LB,VJ14094-004,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98253,127-18-4,Tetrachloroethene,Y,45,45,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,45,45,ug/L,TRG,2024385.81,745952.76,,,,,,N,,,,,45,45,,x
360,CFFF,W-87,W-087,79406,W-87-2020-Q4,W-87-2020-Q4,10/14/2020,14 Oct 2020,14:39,N,,,,WG,2020-Q4-GW,,,525002,LB,VJ14094-004,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98253,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024385.81,745952.76,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-87,W-087,79406,W-87-2020-Q4,W-87-2020-Q4,10/14/2020,14 Oct 2020,14:39,N,,,,WG,2020-Q4-GW,,,525002,LB,VJ14094-004,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98253,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024385.81,745952.76,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-87,W-087,79406,W-87-2020-Q4,W-87-2020-Q4,10/14/2020,14 Oct 2020,14:39,N,,,,WG,2020-Q4-GW,,,525002,LB,VJ14094-004,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98253,79-01-6,Trichloroethene,Y,8.2,8.2,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,8.2,8.2,ug/L,TRG,2024385.81,745952.76,,,,,,N,,,,,8.2,8.2,,x
360,CFFF,W-RW1,W-001R,79407,W-RW-1-2020-Q4,W-RW-1-2020-Q4,10/14/2020,14 Oct 2020,11:46,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-003,WG,SHEALY,E353.2,10/15/2020,NA,T,INITIAL,,,,VJ14094,,1,98256,NO3-N,Nitrate as N,,1.8,1.8,mg/L,0.020,0.01,0.020,0.02,YES,Y,,,,0.02,0.01,0.020,mg/L,,1.8,1.8,mg/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1.8,1.8,,x
360,CFFF,W-RW1,W-001R,79407,W-RW-1-2020-Q4,W-RW-1-2020-Q4,10/14/2020,14 Oct 2020,11:46,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-003,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98258,127-18-4,Tetrachloroethene,Y,2.5,2.5,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,2.5,2.5,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,2.5,2.5,,x
360,CFFF,W-RW1,W-001R,79407,W-RW-1-2020-Q4,W-RW-1-2020-Q4,10/14/2020,14 Oct 2020,11:46,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-003,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98258,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-RW1,W-001R,79407,W-RW-1-2020-Q4,W-RW-1-2020-Q4,10/14/2020,14 Oct 2020,11:46,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-003,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98258,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-RW1,W-001R,79407,W-RW-1-2020-Q4,W-RW-1-2020-Q4,10/14/2020,14 Oct 2020,11:46,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ14094-003,WG,SHEALY,SW8260D,10/23/2020,NA,N,INITIAL,,,,VJ14094,,1,98258,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.4,1.0,1,YES,N,,,U,1,0.4,1.0,ug/L,,,,ug/L,TRG,2024255.52,745689.84,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-33,W-033,81502,W-33-2020-Q4,W-33-2020-Q4,10/15/2020,15 Oct 2020,14:09,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ15115-006,WG,SHEALY,E353.2,10/16/2020,NA,T,INITIAL,,,,VJ15115,,15,98286,NO3-N,Nitrate as N,,13,13,mg/L,0.30,0.15,0.30,0.3,YES,Y,,,,0.3,0.15,0.30,mg/L,,13,13,mg/L,TRG,2023548.66,745402.99,,,,,,N,,,,,13,13,,x
360,CFFF,W-33,W-033,81502,W-33-2020-Q4,W-33-2020-Q4,10/15/2020,15 Oct 2020,14:09,N,,,,WG,2020-Q4-GW,,,525001,LB,VJ15115-006,WG,SHEALY,SW8260D,10/28/2020,NA,N,INITIAL,,,,VJ15115,,1,98288,156-59-2,"cis-1,2-Dichloroethene",Y,1.7,1.7,ug/L,1.0,0.4,1.0,1,YES,Y,,,,1,0.4,1.0,ug/L,,1.7,1.7,ug/L,TRG,2023548.66,745402.99,,,,,,N,,,,,1.7,1.7,,x
